Time,1,2,16,18,28,32,44,Total Pressure,Pirani Pressure,65,45
2023-08-18 12:53:38,,,,,,,,  1.5190e-012,  1.0000e-004,,
2023-08-18 12:53:39,,,,,,,, -1.9626e-014,  1.0000e-004,,
2023-08-18 12:53:40,,,,,,,,  8.0605e-013,  1.0000e-004,,
2023-08-18 12:53:41,,,,,,,, -6.1968e-013,  1.0000e-004,,
2023-08-18 12:53:42,,,,,,,,  6.0073e-013,  1.0000e-004,,
2023-08-18 12:53:43,,,,,,,,  3.0014e-013,  1.0000e-004,,
2023-08-18 12:53:44,,,,,,,,  1.6014e-012,  1.0000e-004,,
2023-08-18 12:53:45,,,,,,,,  4.0810e-013,  1.0000e-004,,
2023-08-18 12:53:46,,,,,,,,  3.5030e-012,  1.0000e-004,,
2023-08-18 12:53:47,,,,,,,,  5.3904e-012,  1.0000e-004,,
2023-08-18 12:53:48,,,,,,,,  1.3334e-012,  1.0000e-004,,
2023-08-18 12:53:49,,,,,,,,  5.9952e-012,  1.0000e-004,,
2023-08-18 12:53:50,,,,,,,,  1.5847e-012,  1.0000e-004,,
2023-08-18 12:53:51,,,,,,,,  6.2369e-012,  1.0000e-004,,
2023-08-18 12:53:52,,,,,,,,  6.5064e-012,  1.0000e-004,,
2023-08-18 12:53:53,,,,,,,,  2.5342e-012,  1.0000e-004,,
2023-08-18 12:53:54,,,,,,,,  6.3066e-012,  1.0000e-004,,
2023-08-18 12:53:55,,,,,,,,  1.5050e-012,  1.0000e-004,,
2023-08-18 12:53:56,,,,,,,,  5.8085e-012,  1.0000e-004,,
2023-08-18 12:53:57,,,,,,,,  3.4529e-012,  1.0000e-004,,
2023-08-18 12:53:58,,,,,,,,  1.8052e-013,  1.0000e-004,,
2023-08-18 12:53:59,,,,,,,,  2.5904e-012,  1.0000e-004,,
2023-08-18 12:54:00,,,,,,,,  4.4266e-013,  1.0000e-004,,
2023-08-18 12:54:01,,,,,,,,  1.6622e-012,  1.0000e-004,,
2023-08-18 12:54:02,,,,,,,,  9.9577e-013,  1.0000e-004,,
2023-08-18 12:54:03,,,,,,,, -6.6993e-013,  1.0000e-004,,
2023-08-18 12:54:04,,,,,,,,  9.1290e-013,  1.0000e-004,,
2023-08-18 12:54:05,,,,,,,, -3.2784e-013,  1.0000e-004,,
2023-08-18 12:54:06,,,,,,,,  1.3569e-012,  1.0000e-004,,
2023-08-18 12:54:07,,,,,,,,  1.3734e-012,  1.0000e-004,,
2023-08-18 12:54:08,,,,,,,,  4.7141e-013,  1.0000e-004,,
2023-08-18 12:54:09,,,,,,,,  3.6531e-012,  1.0000e-004,,
2023-08-18 12:54:10,,,,,,,,  8.6887e-013,  1.0000e-004,,
2023-08-18 12:54:11,,,,,,,,  4.9610e-012,  1.0000e-004,,
2023-08-18 12:54:12,,,,,,,,  5.1876e-012,  1.0000e-004,,
2023-08-18 12:54:13,,,,,,,,  3.2605e-012,  1.0000e-004,,
2023-08-18 12:54:14,,,,,,,,  5.8073e-012,  1.0000e-004,,
2023-08-18 12:54:15,,,,,,,,  2.1209e-012,  1.0000e-004,,
2023-08-18 12:54:16,,,,,,,,  5.6974e-012,  1.0000e-004,,
2023-08-18 12:54:17,,,,,,,,  5.5453e-012,  1.0000e-004,,
2023-08-18 12:54:18,,,,,,,,  1.1598e-012,  1.0000e-004,,
2023-08-18 12:54:19,,,,,,,,  4.3325e-012,  1.0000e-004,,
2023-08-18 12:54:20,,,,,,,,  9.6980e-013,  1.0000e-004,,
2023-08-18 12:54:21,,,,,,,,  2.2319e-012,  1.0000e-004,,
2023-08-18 12:54:22,,,,,,,,  6.8777e-013,  1.0000e-004,,
2023-08-18 12:54:23,,,,,,,, -1.5209e-013,  1.0000e-004,,
2023-08-18 12:54:24,,,,,,,,  4.9373e-014,  1.0000e-004,,
2023-08-18 12:54:25,,,,,,,,  6.6612e-013,  1.0000e-004,,
2023-08-18 12:54:26,,,,,,,,  6.2734e-013,  1.0000e-004,,
2023-08-18 12:54:27,,,,,,,,  7.5849e-013,  1.0000e-004,,
2023-08-18 12:54:28,,,,,,,,  3.2994e-012,  1.0000e-004,,
2023-08-18 12:54:29,,,,,,,,  6.9105e-013,  1.0000e-004,,
2023-08-18 12:54:30,,,,,,,,  4.1063e-012,  1.0000e-004,,
2023-08-18 12:54:31,,,,,,,,  2.4584e-012,  1.0000e-004,,
2023-08-18 12:54:32,,,,,,,,  2.6982e-012,  1.0000e-004,,
2023-08-18 12:54:33,,,,,,,,  6.5995e-012,  1.0000e-004,,
2023-08-18 12:54:34,,,,,,,,  2.5126e-012,  1.0000e-004,,
2023-08-18 12:54:35,,,,,,,,  6.2408e-012,  1.0000e-004,,
2023-08-18 12:54:36,,,,,,,,  1.9727e-012,  1.0000e-004,,
2023-08-18 12:54:37,,,,,,,,  1.4155e-012,  1.0000e-004,,
2023-08-18 12:54:38,,,,,,,,  3.4100e-012,  1.0000e-004,,
2023-08-18 12:54:39,,,,,,,,  7.1814e-013,  1.0000e-004,,
2023-08-18 12:54:40,,,,,,,,  3.5090e-012,  1.0000e-004,,
2023-08-18 12:54:41,,,,,,,, -1.5087e-012,  1.0000e-004,,
2023-08-18 12:54:42,,,,,,,, -2.4368e-012,  1.0000e-004,,
2023-08-18 12:54:43,,,,,,,,  2.7110e-012,  1.0000e-004,,
2023-08-18 12:54:44,,,,,,,, -2.3408e-012,  1.0000e-004,,
2023-08-18 12:54:45,,,,,,,,  2.2035e-012,  1.0000e-004,,
2023-08-18 12:54:46,,,,,,,, -1.1418e-012,  1.0000e-004,,
2023-08-18 12:54:47,,,,,,,, -7.0121e-013,  1.0000e-004,,
2023-08-18 12:54:48,,,,,,,,  2.7805e-012,  1.0000e-004,,
2023-08-18 12:54:49,,,,,,,,  2.8388e-013,  1.0000e-004,,
2023-08-18 12:54:50,,,,,,,,  3.9047e-012,  1.0000e-004,,
2023-08-18 12:54:51,,,,,,,,  8.9259e-013,  1.0000e-004,,
2023-08-18 12:54:52,,,,,,,,  2.7157e-012,  1.0000e-004,,
2023-08-18 12:54:53,,,,,,,,  4.8813e-012,  1.0000e-004,,
2023-08-18 12:54:54,,,,,,,,  4.5202e-012,  1.0000e-004,,
2023-08-18 12:54:55,,,,,,,,  4.1992e-012,  1.0000e-004,,
2023-08-18 12:54:56,,,,,,,,  3.8816e-012,  1.0000e-004,,
2023-08-18 12:54:57,,,,,,,,  2.4913e-012,  1.0000e-004,,
2023-08-18 12:54:58,,,,,,,,  4.6593e-012,  1.0000e-004,,
2023-08-18 12:54:59,,,,,,,,  2.2575e-012,  1.0000e-004,,
2023-08-18 12:55:00,,,,,,,,  4.6793e-012,  1.0000e-004,,
2023-08-18 12:55:01,,,,,,,,  1.6398e-012,  1.0000e-004,,
2023-08-18 12:55:02,,,,,,,,  3.7194e-013,  1.0000e-004,,
2023-08-18 12:55:03,,,,,,,,  2.4872e-012,  1.0000e-004,,
2023-08-18 12:55:04,,,,,,,, -2.0514e-012,  1.0000e-004,,
2023-08-18 12:55:05,,,,,,,,  1.8569e-012,  1.0000e-004,,
2023-08-18 12:55:06,,,,,,,, -2.8750e-012,  1.0000e-004,,
2023-08-18 12:55:07,,,,,,,, -1.6382e-012,  1.0000e-004,,
2023-08-18 12:55:08,,,,,,,,  2.5127e-012,  1.0000e-004,,
2023-08-18 12:55:09,,,,,,,, -1.0616e-012,  1.0000e-004,,
2023-08-18 12:55:10,,,,,,,,  3.2433e-012,  1.0000e-004,,
2023-08-18 12:55:11,,,,,,,, -1.9643e-013,  1.0000e-004,,
2023-08-18 12:55:12,,,,,,,,  1.0933e-012,  1.0000e-004,,
2023-08-18 12:55:13,,,,,,,,  4.6631e-012,  1.0000e-004,,
2023-08-18 12:55:14,,,,,,,,  1.6313e-012,  1.0000e-004,,
2023-08-18 12:55:15,,,,,,,,  4.8785e-012,  1.0000e-004,,
2023-08-18 12:55:16,,,,,,,,  3.0135e-012,  1.0000e-004,,
2023-08-18 12:55:17,,,,,,,,  4.5567e-012,  1.0000e-004,,
2023-08-18 12:55:18,,,,,,,,  3.7332e-012,  1.0000e-004,,
2023-08-18 12:55:19,,,,,,,,  5.7919e-012,  1.0000e-004,,
2023-08-18 12:55:20,,,,,,,,  2.9322e-012,  1.0000e-004,,
2023-08-18 12:55:21,,,,,,,,  5.6709e-012,  1.0000e-004,,
2023-08-18 12:55:22,,,,,,,,  4.6837e-012,  1.0000e-004,,
2023-08-18 12:55:23,,,,,,,,  8.7769e-013,  1.0000e-004,,
2023-08-18 12:55:24,,,,,,,,  3.7785e-012,  1.0000e-004,,
2023-08-18 12:55:25,,,,,,,, -1.3005e-013,  1.0000e-004,,
2023-08-18 12:55:26,,,,,,,,  3.1237e-012,  1.0000e-004,,
2023-08-18 12:55:27,,,,,,,,  2.1869e-012,  1.0000e-004,,
2023-08-18 12:55:28,,,,,,,, -1.9156e-012,  1.0000e-004,,
2023-08-18 12:55:29,,,,,,,,  2.6019e-012,  1.0000e-004,,
2023-08-18 12:55:30,,,,,,,, -1.6456e-012,  1.0000e-004,,
2023-08-18 12:55:31,,,,,,,,  3.3430e-012,  1.0000e-004,,
2023-08-18 12:55:32,,,,,,,,  4.5838e-012,  1.0000e-004,,
2023-08-18 12:55:33,,,,,,,,  1.0884e-012,  1.0000e-004,,
2023-08-18 12:55:34,,,,,,,,  5.8858e-012,  1.0000e-004,,
2023-08-18 12:55:35,,,,,,,,  1.6225e-012,  1.0000e-004,,
2023-08-18 12:55:36,,,,,,,,  6.9463e-012,  1.0000e-004,,
2023-08-18 12:55:37,,,,,,,,  5.9847e-012,  1.0000e-004,,
2023-08-18 12:55:38,,,,,,,,  1.6789e-012,  1.0000e-004,,
2023-08-18 12:55:39,,,,,,,,  4.4727e-012,  1.0000e-004,,
2023-08-18 12:55:40,,,,,,,,  6.0853e-013,  1.0000e-004,,
2023-08-18 12:55:41,,,,,,,,  2.2639e-012,  1.0000e-004,,
2023-08-18 12:55:42,,,,,,,,  1.1945e-012,  1.0000e-004,,
2023-08-18 12:55:43,,,,,,,, -1.1107e-012,  1.0000e-004,,
2023-08-18 12:55:44,,,,,,,,  1.3407e-012,  1.0000e-004,,
2023-08-18 12:55:45,,,,,,,, -3.8372e-013,  1.0000e-004,,
2023-08-18 12:55:46,,,,,,,,  2.5173e-012,  1.0000e-004,,
2023-08-18 12:55:47,,,,,,,,  4.3669e-012,  1.0000e-004,,
2023-08-18 12:55:48,,,,,,,,  3.2644e-012,  1.0000e-004,,
2023-08-18 12:55:49,,,,,,,,  5.2887e-012,  1.0000e-004,,
2023-08-18 12:55:50,,,,,,,,  3.8207e-012,  1.0000e-004,,
2023-08-18 12:55:51,,,,,,,,  4.0062e-012,  1.0000e-004,,
2023-08-18 12:55:52,,,,,,,,  4.0065e-012,  1.0000e-004,,
2023-08-18 12:55:53,,,,,,,,  2.4460e-012,  1.0000e-004,,
2023-08-18 12:55:54,,,,,,,,  2.6315e-012,  1.0000e-004,,
2023-08-18 12:55:55,,,,,,,, -2.8176e-013,  1.0000e-004,,
2023-08-18 12:55:56,,,,,,,,  1.1012e-012,  1.0000e-004,,
2023-08-18 12:55:57,,,,,,,,  1.1147e-012,  1.0000e-004,,
2023-08-18 12:55:58,,,,,,,, -5.0273e-013,  1.0000e-004,,
2023-08-18 12:55:59,,,,,,,,  1.8142e-012,  1.0000e-004,,
2023-08-18 12:56:00,,,,,,,,  8.4230e-013,  1.0000e-004,,
2023-08-18 12:56:01,,,,,,,,  2.8074e-012,  1.0000e-004,,
2023-08-18 12:56:02,,,,,,,,  4.1719e-012,  1.0000e-004,,
2023-08-18 12:56:03,,,,,,,,  4.0977e-012,  1.0000e-004,,
2023-08-18 12:56:04,,,,,,,,  4.6278e-012,  1.0000e-004,,
2023-08-18 12:56:05,,,,,,,,  3.5028e-012,  1.0000e-004,,
2023-08-18 12:56:06,,,,,,,,  4.0383e-012,  1.0000e-004,,
2023-08-18 12:56:07,,,,,,,,  2.9155e-012,  1.0000e-004,,
2023-08-18 12:56:08,,,,,,,,  2.5588e-013,  1.0000e-004,,
2023-08-18 12:56:09,,,,,,,,  1.6321e-012,  1.0000e-004,,
2023-08-18 12:56:10,,,,,,,, -9.8716e-014,  1.0000e-004,,
2023-08-18 12:56:11,,,,,,,,  6.2437e-013,  1.0000e-004,,
2023-08-18 12:56:12,,,,,,,,  1.2196e-012,  1.0000e-004,,
2023-08-18 12:56:13,,,,,,,,  8.2686e-013,  1.0000e-004,,
2023-08-18 12:56:14,,,,,,,,  2.2689e-012,  1.0000e-004,,
2023-08-18 12:56:15,,,,,,,,  1.8457e-012,  1.0000e-004,,
2023-08-18 12:56:16,,,,,,,,  4.2279e-012,  1.0000e-004,,
2023-08-18 12:56:17,,,,,,,,  5.0244e-012,  1.0000e-004,,
2023-08-18 12:56:18,,,,,,,,  3.0847e-012,  1.0000e-004,,
2023-08-18 12:56:19,,,,,,,,  5.4679e-012,  1.0000e-004,,
2023-08-18 12:56:20,,,,,,,,  2.2662e-012,  1.0000e-004,,
2023-08-18 12:56:21,,,,,,,,  3.2926e-012,  1.0000e-004,,
2023-08-18 12:56:22,,,,,,,,  2.3847e-012,  1.0000e-004,,
2023-08-18 12:56:23,,,,,,,, -2.5518e-013,  1.0000e-004,,
2023-08-18 12:56:24,,,,,,,,  1.5917e-012,  1.0000e-004,,
2023-08-18 12:56:25,,,,,,,, -8.4141e-013,  1.0000e-004,,
2023-08-18 12:56:26,,,,,,,,  1.9259e-012,  1.0000e-004,,
2023-08-18 12:56:27,,,,,,,,  2.5736e-012,  1.0000e-004,,
2023-08-18 12:56:28,,,,,,,, -1.5433e-014,  1.0000e-004,,
2023-08-18 12:56:29,,,,,,,,  4.3747e-012,  1.0000e-004,,
2023-08-18 12:56:30,,,,,,,,  1.1116e-012,  1.0000e-004,,
2023-08-18 12:56:31,,,,,,,,  6.1384e-012,  1.0000e-004,,
2023-08-18 12:56:32,,,,,,,,  6.1015e-012,  1.0000e-004,,
2023-08-18 12:56:33,,,,,,,,  2.2717e-012,  1.0000e-004,,
2023-08-18 12:56:34,,,,,,,,  5.7231e-012,  1.0000e-004,,
2023-08-18 12:56:35,,,,,,,,  2.4087e-012,  1.0000e-004,,
2023-08-18 12:56:36,,,,,,,,  5.0575e-012,  1.0000e-004,,
2023-08-18 12:56:37,,,,,,,,  3.7235e-012,  1.0000e-004,,
2023-08-18 12:56:38,,,,,,,, -1.4404e-012,  1.0000e-004,,
2023-08-18 12:56:39,,,,,,,,  2.6738e-012,  1.0000e-004,,
2023-08-18 12:56:40,,,,,,,, -2.4833e-012,  1.0000e-004,,
2023-08-18 12:56:41,,,,,,,,  3.1064e-012,  1.0000e-004,,
2023-08-18 12:56:42,,,,,,,,  3.4688e-012,  1.0000e-004,,
2023-08-18 12:56:43,,,,,,,, -1.3587e-012,  1.0000e-004,,
2023-08-18 12:56:44,,,,,,,,  3.3992e-012,  1.0000e-004,,
2023-08-18 12:56:45,,,,,,,,  1.0886e-012,  1.0000e-004,,
2023-08-18 12:56:46,,,,,,,,  4.5882e-012,  1.0000e-004,,
2023-08-18 12:56:47,,,,,,,,  6.1141e-012,  1.0000e-004,,
2023-08-18 12:56:48,,,,,,,,  2.6250e-012,  1.0000e-004,,
2023-08-18 12:56:49,,,,,,,,  5.9870e-012,  1.0000e-004,,
2023-08-18 12:56:50,,,,,,,,  2.0482e-012,  1.0000e-004,,
2023-08-18 12:56:51,,,,,,,,  5.7570e-012,  1.0000e-004,,
2023-08-18 12:56:52,,,,,,,,  3.6498e-012,  1.0000e-004,,
2023-08-18 12:56:53,,,,,,,, -1.7278e-012,  1.0000e-004,,
2023-08-18 12:56:54,,,,,,,,  2.2928e-012,  1.0000e-004,,
2023-08-18 12:56:55,,,,,,,, -1.5784e-012,  1.0000e-004,,
2023-08-18 12:56:56,,,,,,,,  2.0371e-012,  1.0000e-004,,
2023-08-18 12:56:57,,,,,,,,  1.6444e-012,  1.0000e-004,,
2023-08-18 12:56:58,,,,,,,, -3.3524e-013,  1.0000e-004,,
2023-08-18 12:56:59,,,,,,,,  2.8028e-012,  1.0000e-004,,
2023-08-18 12:57:00,,,,,,,,  9.0021e-013,  1.0000e-004,,
2023-08-18 12:57:01,,,,,,,,  4.4431e-012,  1.0000e-004,,
2023-08-18 12:57:02,,,,,,,,  5.4589e-012,  1.0000e-004,,
2023-08-18 12:57:03,,,,,,,,  3.0401e-012,  1.0000e-004,,
2023-08-18 12:57:04,,,,,,,,  6.6436e-012,  1.0000e-004,,
2023-08-18 12:57:05,,,,,,,,  3.0290e-012,  1.0000e-004,,
2023-08-18 12:57:06,,,,,,,,  4.4426e-012,  1.0000e-004,,
2023-08-18 12:57:07,,,,,,,,  2.7596e-012,  1.0000e-004,,
2023-08-18 12:57:08,,,,,,,,  7.3043e-013,  1.0000e-004,,
2023-08-18 12:57:09,,,,,,,,  1.0196e-012,  1.0000e-004,,
2023-08-18 12:57:10,,,,,,,, -3.5337e-013,  1.0000e-004,,
2023-08-18 12:57:11,,,,,,,,  1.0948e-012,  1.0000e-004,,
2023-08-18 12:57:12,,,,,,,,  2.2232e-013,  1.0000e-004,,
2023-08-18 12:57:13,,,,,,,, -4.8064e-013,  1.0000e-004,,
2023-08-18 12:57:14,,,,,,,,  2.0969e-012,  1.0000e-004,,
2023-08-18 12:57:15,,,,,,,,  1.2480e-012,  1.0000e-004,,
2023-08-18 12:57:16,,,,,,,,  2.8474e-012,  1.0000e-004,,
2023-08-18 12:57:17,,,,,,,,  3.5986e-012,  1.0000e-004,,
2023-08-18 12:57:18,,,,,,,,  3.7214e-012,  1.0000e-004,,
2023-08-18 12:57:19,,,,,,,,  3.6928e-012,  1.0000e-004,,
2023-08-18 12:57:20,,,,,,,,  5.7726e-012,  1.0000e-004,,
2023-08-18 12:57:21,,,,,,,,  3.5023e-012,  1.0000e-004,,
2023-08-18 12:57:22,,,,,,,,  2.4624e-012,  1.0000e-004,,
2023-08-18 12:57:23,,,,,,,,  4.5391e-012,  1.0000e-004,,
2023-08-18 12:57:24,,,,,,,,  7.3704e-013,  1.0000e-004,,
2023-08-18 12:57:25,,,,,,,,  2.8539e-012,  1.0000e-004,,
2023-08-18 12:57:26,,,,,,,,  6.7212e-013,  1.0000e-004,,
2023-08-18 12:57:27,,,,,,,, -1.0942e-012,  1.0000e-004,,
2023-08-18 12:57:28,,,,,,,,  2.0846e-012,  1.0000e-004,,
2023-08-18 12:57:29,,,,,,,, -1.4619e-012,  1.0000e-004,,
2023-08-18 12:57:30,,,,,,,,  2.5310e-012,  1.0000e-004,,
2023-08-18 12:57:31,,,,,,,, -1.3381e-012,  1.0000e-004,,
2023-08-18 12:57:32,,,,,,,,  4.7849e-013,  1.0000e-004,,
2023-08-18 12:57:33,,,,,,,,  5.6316e-012,  1.0000e-004,,
2023-08-18 12:57:34,,,,,,,,  1.1320e-012,  1.0000e-004,,
2023-08-18 12:57:35,,,,,,,,  6.0409e-012,  1.0000e-004,,
2023-08-18 12:57:36,,,,,,,,  2.7852e-012,  1.0000e-004,,
2023-08-18 12:57:37,,,,,,,,  2.1962e-012,  1.0000e-004,,
2023-08-18 12:57:38,,,,,,,,  6.5825e-012,  1.0000e-004,,
2023-08-18 12:57:39,,,,,,,,  1.4613e-012,  1.0000e-004,,
2023-08-18 12:57:40,,,,,,,,  5.6331e-012,  1.0000e-004,,
2023-08-18 12:57:41,,,,,,,,  5.9566e-014,  1.0000e-004,,
2023-08-18 12:57:42,,,,,,,, -1.2817e-012,  1.0000e-004,,
2023-08-18 12:57:43,,,,,,,,  3.5204e-012,  1.0000e-004,,
2023-08-18 12:57:44,,,,,,,, -1.2931e-012,  1.0000e-004,,
2023-08-18 12:57:45,,,,,,,,  2.4284e-012,  1.0000e-004,,
2023-08-18 12:57:46,,,,,,,, -1.1794e-012,  1.0000e-004,,
2023-08-18 12:57:47,,,,,,,, -1.1463e-012,  1.0000e-004,,
2023-08-18 12:57:48,,,,,,,,  1.6656e-012,  1.0000e-004,,
2023-08-18 12:57:49,,,,,,,, -1.9646e-012,  1.0000e-004,,
2023-08-18 12:57:50,,,,,,,,  1.3031e-012,  1.0000e-004,,
2023-08-18 12:57:51,,,,,,,, -1.8136e-014,  1.0000e-004,,
2023-08-18 12:57:52,,,,,,,,  1.1178e-012,  1.0000e-004,,
2023-08-18 12:57:53,,,,,,,,  2.3339e-012,  1.0000e-004,,
2023-08-18 12:57:54,,,,,,,,  2.2252e-012,  1.0000e-004,,
2023-08-18 12:57:55,,,,,,,,  3.4112e-012,  1.0000e-004,,
2023-08-18 12:57:56,,,,,,,,  2.9897e-012,  1.0000e-004,,
2023-08-18 12:57:57,,,,,,,,  2.8275e-012,  1.0000e-004,,
2023-08-18 12:57:58,,,,,,,,  5.0894e-012,  1.0000e-004,,
2023-08-18 12:57:59,,,,,,,,  3.4504e-012,  1.0000e-004,,
2023-08-18 12:58:00,,,,,,,,  5.2519e-012,  1.0000e-004,,
2023-08-18 12:58:01,,,,,,,,  3.0432e-012,  1.0000e-004,,
2023-08-18 12:58:02,,,,,,,,  2.4396e-012,  1.0000e-004,,
2023-08-18 12:58:03,,,,,,,,  4.7690e-012,  1.0000e-004,,
2023-08-18 12:58:04,,,,,,,,  1.5869e-012,  1.0000e-004,,
2023-08-18 12:58:05,,,,,,,,  3.8928e-012,  1.0000e-004,,
2023-08-18 12:58:06,,,,,,,, -7.6710e-013,  1.0000e-004,,
2023-08-18 12:58:07,,,,,,,, -1.2351e-012,  1.0000e-004,,
2023-08-18 12:58:08,,,,,,,,  2.4291e-012,  1.0000e-004,,
2023-08-18 12:58:09,,,,,,,, -1.9440e-012,  1.0000e-004,,
2023-08-18 12:58:10,,,,,,,,  1.3143e-012,  1.0000e-004,,
2023-08-18 12:58:11,,,,,,,, -1.1095e-012,  1.0000e-004,,
2023-08-18 12:58:12,,,,,,,,  6.6969e-013,  1.0000e-004,,
2023-08-18 12:58:13,,,,,,,,  3.2273e-012,  1.0000e-004,,
2023-08-18 12:58:14,,,,,,,,  2.1498e-012,  1.0000e-004,,
2023-08-18 12:58:15,,,,,,,,  4.5343e-012,  1.0000e-004,,
2023-08-18 12:58:16,,,,,,,,  2.8848e-012,  1.0000e-004,,
2023-08-18 12:58:17,,,,,,,,  3.5573e-012,  1.0000e-004,,
2023-08-18 12:58:18,,,,,,,,  5.3279e-012,  1.0000e-004,,
2023-08-18 12:58:19,,,,,,,,  4.0729e-012,  1.0000e-004,,
2023-08-18 12:58:20,,,,,,,,  3.3862e-012,  1.0000e-004,,
2023-08-18 12:58:21,,,,,,,,  3.3274e-012,  1.0000e-004,,
2023-08-18 12:58:22,,,,,,,,  2.6407e-012,  1.0000e-004,,
2023-08-18 12:58:23,,,,,,,,  1.0363e-012,  1.0000e-004,,
2023-08-18 12:58:24,,,,,,,,  1.2603e-012,  1.0000e-004,,
2023-08-18 12:58:25,,,,,,,, -7.3356e-013,  1.0000e-004,,
2023-08-18 12:58:26,,,,,,,,  1.5258e-012,  1.0000e-004,,
2023-08-18 12:58:27,,,,,,,,  2.6713e-012,  1.0000e-004,,
2023-08-18 12:58:28,,,,,,,, -9.1781e-013,  1.0000e-004,,
2023-08-18 12:58:29,,,,,,,,  4.0855e-012,  1.0000e-004,,
2023-08-18 12:58:30,,,,,,,,  1.4054e-013,  1.0000e-004,,
2023-08-18 12:58:31,,,,,,,,  5.3090e-012,  1.0000e-004,,
2023-08-18 12:58:32,,,,,,,,  6.2508e-012,  1.0000e-004,,
2023-08-18 12:58:33,,,,,,,,  3.2903e-012,  1.0000e-004,,
2023-08-18 12:58:34,,,,,,,,  5.9365e-012,  1.0000e-004,,
2023-08-18 12:58:35,,,,,,,,  1.5363e-012,  1.0000e-004,,
2023-08-18 12:58:36,,,,,,,,  5.8136e-012,  1.0000e-004,,
2023-08-18 12:58:37,,,,,,,,  4.8833e-012,  1.0000e-004,,
2023-08-18 12:58:38,,,,,,,, -9.4168e-013,  1.0000e-004,,
2023-08-18 12:58:39,,,,,,,,  3.0562e-012,  1.0000e-004,,
2023-08-18 12:58:40,,,,,,,, -1.7637e-012,  1.0000e-004,,
2023-08-18 12:58:41,,,,,,,,  1.4014e-012,  1.0000e-004,,
2023-08-18 12:58:42,,,,,,,,  1.5350e-012,  1.0000e-004,,
2023-08-18 12:58:43,,,,,,,, -1.3769e-012,  1.0000e-004,,
2023-08-18 12:58:44,,,,,,,,  2.3424e-012,  1.0000e-004,,
2023-08-18 12:58:45,,,,,,,, -4.7989e-013,  1.0000e-004,,
2023-08-18 12:58:46,,,,,,,,  2.6479e-012,  1.0000e-004,,
2023-08-18 12:58:47,,,,,,,,  3.1559e-012,  1.0000e-004,,
2023-08-18 12:58:48,,,,,,,,  2.5574e-012,  1.0000e-004,,
2023-08-18 12:58:49,,,,,,,,  3.5455e-012,  1.0000e-004,,
2023-08-18 12:58:50,,,,,,,,  4.2548e-012,  1.0000e-004,,
2023-08-18 12:58:51,,,,,,,,  5.0740e-012,  1.0000e-004,,
2023-08-18 12:58:52,,,,,,,,  5.0001e-012,  1.0000e-004,,
2023-08-18 12:58:53,,,,,,,,  2.8820e-012,  1.0000e-004,,
2023-08-18 12:58:54,,,,,,,,  4.5341e-012,  1.0000e-004,,
2023-08-18 12:58:55,,,,,,,,  1.8567e-012,  1.0000e-004,,
2023-08-18 12:58:56,,,,,,,,  4.0898e-012,  1.0000e-004,,
2023-08-18 12:58:57,,,,,,,,  2.9180e-012,  1.0000e-004,,
2023-08-18 12:58:58,,,,,,,, -9.5959e-013,  1.0000e-004,,
2023-08-18 12:58:59,,,,,,,,  2.4330e-012,  1.0000e-004,,
2023-08-18 12:59:00,,,,,,,, -1.6201e-012,  1.0000e-004,,
2023-08-18 12:59:01,,,,,,,,  2.1693e-012,  1.0000e-004,,
2023-08-18 12:59:02,,,,,,,,  1.9468e-012,  1.0000e-004,,
2023-08-18 12:59:03,,,,,,,, -1.1287e-013,  1.0000e-004,,
2023-08-18 12:59:04,,,,,,,,  2.1509e-012,  1.0000e-004,,
2023-08-18 12:59:05,,,,,,,,  1.0506e-012,  1.0000e-004,,
2023-08-18 12:59:06,,,,,,,,  3.7814e-012,  1.0000e-004,,
2023-08-18 12:59:07,,,,,,,,  4.0872e-012,  1.0000e-004,,
2023-08-18 12:59:08,,,,,,,,  2.1455e-012,  1.0000e-004,,
2023-08-18 12:59:09,,,,,,,,  3.8524e-012,  1.0000e-004,,
2023-08-18 12:59:10,,,,,,,,  4.8391e-012,  1.0000e-004,,
2023-08-18 12:59:11,,,,,,,,  3.8483e-012,  1.0000e-004,,
2023-08-18 12:59:12,,,,,,,,  3.0284e-012,  1.0000e-004,,
2023-08-18 12:59:13,,,,,,,,  5.5861e-012,  1.0000e-004,,
2023-08-18 12:59:14,,,,,,,,  2.2322e-012,  1.0000e-004,,
2023-08-18 12:59:15,,,,,,,,  5.2195e-012,  1.0000e-004,,
2023-08-18 12:59:16,,,,,,,,  1.7277e-012,  1.0000e-004,,
2023-08-18 12:59:17,,,,,,,,  4.9117e-013,  1.0000e-004,,
2023-08-18 12:59:18,,,,,,,,  5.0775e-012,  1.0000e-004,,
2023-08-18 12:59:19,,,,,,,,  2.1565e-013,  1.0000e-004,,
2023-08-18 12:59:20,,,,,,,,  2.9070e-012,  1.0000e-004,,
2023-08-18 12:59:21,,,,,,,,  5.2059e-013,  1.0000e-004,,
2023-08-18 12:59:22,,,,,,,, -1.0882e-012,  1.0000e-004,,
2023-08-18 12:59:23,,,,,,,,  1.4675e-012,  1.0000e-004,,
2023-08-18 12:59:24,,,,,,,, -1.2242e-012,  1.0000e-004,,
2023-08-18 12:59:25,,,,,,,,  1.5440e-012,  1.0000e-004,,
2023-08-18 12:59:26,,,,,,,, -6.2303e-013,  1.0000e-004,,
